|source_label|target_dist|        x|        y|      flux|         dx|         dy|     dflux|        qf|     rchi2|  fracflux|   fluxlbs| dfluxlbs|     fwhm|  spread_model|dspread_model|   fluxiso|          xiso|          yiso|          sky|       ra|      dec|coadd_id|band|          unwise_detid|  nm|primary|flags_unwise|flags_info|epoch|forward|   mjdmin|   mjdmax|  mjdmean|       mag|       dmag|flags_unwise_bits|                      flags_unwise_descr|flags_info_bits|flags_info_descr|
|        char|      float|    float|    float|     float|      float|      float|     float|     float|     float|     float|     float|    float|    float|         float|        float|     float|         float|         float|        float|    float|    float|    char|long|                  char|long|   long|        long|      long| long|   long|    float|    float|    float|     float|      float|             char|                                    char|           char|            char|
|            |     arcsec|      pix|      pix|      nMgy|        pix|        pix|      nMgy|          |          |          |      nMgy|     nMgy|      pix|              |             |          |              |              |         nMgy|      deg|      deg|        |    |                      |    |       |            |          |     |       |        d|        d|        d|       mag|        mag|                 |                                        |               |                |
|        null|       null|     null|     null|      null|       null|       null|      null|      null|      null|      null|      null|     null|     null|          null|         null|      null|          null|          null|         null|     null|     null|    null|null|                  null|null|   null|        null|      null| null|   null|     null|     null|     null|      null|       null|             null|                                    null|           null|            null|
         2.10   37.080708 1881.6115 436.24493  220.99236   0.6214337  0.59352237  73.757835        1.0  0.6144837 0.31851643  233.01036  75.61609 2.7734683   -0.004842639   0.012708619   221.0118    -0.02377895   -0.027141264    -7.2758274 138.48053 67.286835 1373p666    2 1373p666w2o0045202e000   11       1           32          0     0       0  55294.37 55298.406  55296.39  16.639057   0.3768055                 5                            circular halo                                  
         2.11    38.86294 1861.9628 455.30435  236.44716  0.60727763   0.5831949   77.30485        1.0 0.29176974  0.4665526  205.97382  79.20961 2.7719703    0.007956207   0.012684575  236.47943    0.073994115   -0.051949628     -4.945903 138.44212 67.272095 1373p666    2 1373p666w2o0045165e000   10       1           32          0     0       0  55294.37 55298.406  55296.39  16.565664   0.3685011                 5                            circular halo                                  
         2.12   41.266663 1885.6023 442.14105  324.99347   0.4218959  0.40967208   73.99658  1.0000001 0.83055115 0.46082273   322.1737   75.8243 2.7723205  -0.0050852895   0.008678712   324.4713    -0.11930263      0.2963301     -8.112007 138.46901  67.28996 1373p666    2 1373p666w2o0042197e000   11       1           32          0     0       0  55294.37 55298.406  55296.39  16.220314  0.25161716                 5                            circular halo                                  
         2.13    41.68075 1879.8405 456.34595   512.3723  0.25939003   0.2507457   72.09527        1.0 0.47245568  0.6872086   465.6371 73.932945 2.7729964    0.010837495  0.0055718143   512.4585  -0.0036732762    0.005785688     -8.516266  138.4407  67.28577 1373p666    2 1373p666w2o0024318e000   12       1           32          0     0       0  55294.37 55298.406  55296.39  15.726036  0.15379299                 5                            circular halo                                  
         2.14   42.094902  1863.269   430.862  483.52023  0.28421825   0.2715009   74.05037        1.0 0.43681684 0.40088877  491.24188  75.96215 2.7713807  -0.0035289526   0.005873947  483.55322     0.10161022     0.11059091      -9.75315  138.4905  67.27275 1373p666    2 1373p666w2o0042094e000   11       1           32          0     0       0  55294.37 55298.406  55296.39  15.788963  0.16759744                 5                            circular halo                                  
         2.15    44.24631 1877.1799 429.47757  233.40935   0.5890973  0.56342846   73.89767  1.0000001 0.66107374 0.25988832  217.67207 75.750916 2.7740245  -0.0050002933   0.011999451  233.50583    -0.29002646     0.26726174      -6.35333 138.49374 67.283356 1373p666    2 1373p666w2o0045193e000   11       1           32          0     0       0  55294.37 55298.406  55296.39  16.579704  0.35597494                 5                            circular halo                                  
         2.16   44.998974 1855.9473 451.22888   276.7897   0.5188301  0.49587363   77.24698        1.0 0.49857444  0.4637885   259.0472  79.18946 2.7710543   0.0111095905    0.01108638  276.79993 -0.00040022176    0.007473757     -4.912134 138.44997  67.26745 1373p666    2 1373p666w2o0042069e000   10       1           32          0     0       0  55294.37 55298.406  55296.39  16.394625  0.31126547                 5                            circular halo                                  
         2.17    51.67842 1866.0332 426.02902  298.70258   0.4591852  0.43908855   74.99257        1.0  0.3558478 0.24156357  272.35153  76.92949 2.7693222   -0.011407495   0.010077247  298.84384   -0.011027487    -0.09038411     -9.751156 138.50015  67.27479 1373p666    2 1373p666w2o0042110e000   10       1           33          0     0       0  55294.37 55298.406  55296.39  16.311903  0.27854005               0,5 bright star core and wings,circular halo                                  
         2.18   52.026093 1889.1372 448.64212  243.40797   0.5633153    0.538188   73.34977        1.0 0.37651414 0.45634413  226.57478  75.13918 2.7729726   0.0118768215    0.01187878   243.4716    0.019441472   -0.024563486     -9.381902 138.45628 67.292755 1373p666    2 1373p666w2o0042225e000   11       1           32          0     0       0  55294.37 55298.406  55296.39  16.534163   0.3376621                 5                            circular halo                                  
         2.19    53.80921 1855.9122 431.45306  335.62018  0.42911604  0.41154176   77.57099        1.0  0.4031862 0.30984837  370.81522 79.501564 2.7734203     0.00311625    0.00874861   335.6198     -0.0695965  -0.0047866497    -10.884232 138.48904  67.26714 1373p666    2 1373p666w2o0042068e000   10       1           33          0     0       0  55294.37 55298.406  55296.39  16.185379  0.25556064               0,5 bright star core and wings,circular halo                                  
         2.20   53.867085 1887.0975  455.0028  299.35785  0.43877313  0.42328754   70.97379        1.0 0.31329167 0.48367375  255.07942  72.77231 2.7694907   0.0071570277    0.00930267   299.4344   -0.012858555   -0.033645425    -11.337626 138.44362  67.29129 1373p666    2 1373p666w2o0034951e000   12       1           32          0     0       0  55294.37 55298.406  55296.39  16.309523  0.26240626                 5                            circular halo                                  
         2.21   56.308617  1889.232 435.42532  201.16841  0.68345094  0.65377885   74.02582        1.0  0.6150414 0.34437004   222.1864 75.925995 2.7742171   0.0026044846    0.01393839  201.73364     0.76201266    -0.44957232     -8.023621 138.48242  67.29264 1373p666    2 1373p666w2o0045211e000   11       1           32          0     0       0  55294.37 55298.406  55296.39    16.7411  0.41918528                 5                            circular halo                                  
         2.22   56.534332 1853.8984 456.02206  202.65376   0.7150237   0.6760296   77.53127        1.0  0.2499708 0.41324645  187.74883  79.45449 2.7695303  -0.0045954585   0.014862811  202.76192    0.074467264  -0.0018756323     -4.536285 138.44043 67.265945 1373p666    2 1373p666w2o0046479e000   10       1           32          0     0       0  55294.37 55298.406  55296.39  16.733114  0.43763694                 5                            circular halo                                  
         2.23   57.236286 1851.7344 435.73227  235.26292   0.6162686  0.60261726  78.520996 0.99999994  0.8860155  0.2744981  249.24855   80.4599  2.772873  -0.0075591803   0.012872737  235.18102      -0.662003    -0.37428927     -9.422079 138.48044 67.264015 1373p666    2 1373p666w2o0042057e000   10       1           32          0     0       0  55294.37 55298.406  55296.39  16.571115   0.3768069                 5                            circular halo                                  
         2.24    58.30784  1886.926  457.9223  255.65546   0.5114804  0.49026147   70.46079 0.99999994 0.49098334 0.46157146   227.4128  72.25471 2.7696238   0.0060528517   0.010709419  255.72679     0.05832233   -0.012912561    -12.422893 138.43784   67.2912 1373p666    2 1373p666w2o0042211e000   12       1           32          0     0       0  55294.37 55298.406  55296.39  16.480862  0.30717993                 5                            circular halo                                  
         2.25    65.05469 1855.9443 462.68893  257.91776   0.5561789  0.53232074   77.21058  1.0000001  1.0504681   0.548564  240.45091  79.09493 2.7720888    0.005925894   0.011517533  257.95782     0.16113761   -0.089789554    -3.8107824 138.42732   67.2676 1373p666    2 1373p666w2o0042070e000   10       1           32          0     0       0  55294.37 55298.406  55296.39  16.471296  0.33529466                 5                            circular halo                                  
         2.26    71.29974 1888.9866 462.64664  364.79263  0.36130887  0.34835547    71.5057  1.0000001 0.75178576  0.5782636  381.95532   73.3024 2.7724943    0.015856624   0.008020382  364.63315    0.003683978   -0.051299427    -15.835785 138.42857  67.29283 1373p666    2 1373p666w2o0042226e000   11       1            4          0     0       0  55294.37 55298.406  55296.39  16.094885  0.21561357                 2                            optical ghost                                  
          3.1   0.7986393 1870.4573  444.2953   242.4752  0.12416174  0.11544764   16.83291 0.99999994   1.306249  0.5612661   230.8352 17.191982 2.5782366    0.007191777   0.002588663  242.50787    0.014527344    0.003208041    -3.6019945  138.4642  67.27843 1373p666    1 1373p666w1o0049131e001   17       1           32          0     1       1 55485.617 55489.914 55487.766  16.538332   0.0754945                 5                            circular halo                                  
          3.2   22.948324 1878.8739  446.0896   77.40586  0.38028285  0.36678252   16.53076  0.9999999 0.61851394 0.29854488  75.504906  16.88338 2.5725148  -0.0057385564   0.007918942  77.913605      0.4593155     0.54265714     -3.286788 138.46095  67.28488 1373p666    1 1373p666w1o0051763e001   17       1           32          0     1       1 55485.617 55489.914 55487.766  17.778065  0.23549408                 5                            circular halo                                  
          3.3     23.6781 1864.9097  437.8866  152.61815  0.19017255  0.18039832   16.47396        1.0 0.48685512 0.37590158  139.56328 16.831059 2.5725386    0.006740451  0.0040366305   152.6141  -0.0004873583   0.0011538789     -5.408493 138.47667   67.2741 1373p666    1 1373p666w1o0049099e001   16       1           32          0     1       1 55485.617 55489.914 55487.766  17.040985  0.11765524                 5                            circular halo                                  
          3.4   25.835756 1872.0753 453.52487   74.11751  0.39894608  0.37981758  16.552704        1.0 0.45339406 0.27917358   67.77351 16.905006 2.5773566   0.0053209066  0.0081773605  74.129524   -0.042026114      0.1278751    -2.4916337 138.44601  67.27979 1373p666    1 1373p666w1o0049136e001   17       1           32          0     1       1 55485.617 55489.914 55487.766  17.825197   0.2466345                 5                            circular halo                                  
          3.5   30.024008 1869.3774  455.0586  478.85938   0.0626258 0.060322598   16.97646        1.0  1.4056168   0.769677  472.58862 17.325388 2.5745056   0.0045261383  0.0013273725  478.87906    0.007873787   0.0011035278    -2.3358123 138.44289 67.277756 1373p666    1 1373p666w1o0030901e001   17       1           32          0     1       1 55485.617 55489.914 55487.766   15.79948  0.03850754                 5                            circular halo                                  
          3.6   32.176384 1880.1432 451.18796   87.07404   0.3382252   0.3276731  16.678308        1.0 0.65334845 0.35553688   86.83221  17.03351 2.5739057  -0.0030251145  0.0070930547  87.012085    -0.09396889   -0.059957683    -2.8397245 138.45091  67.28593 1373p666    1 1373p666w1o0049176e001   17       1           32          0     1       1 55485.617 55489.914 55487.766  17.650278  0.21056448                 5                            circular halo                                  
          3.7    35.96611 1865.1415 456.04712   77.11106  0.37894425  0.35952696    16.5089        1.0 0.64499855   0.351734   70.54173  16.85829 2.5723288    0.016517341   0.008668234    77.1148  -0.0036804625   0.0004069966    -2.1477246 138.44078 67.274536 1373p666    1 1373p666w1o0049100e001   16       1           32          0     1       1 55485.617 55489.914 55487.766  17.782207  0.23610045                 5                            circular halo                                  
          3.8       36.01 1871.8413 457.27408   65.73309  0.44710398  0.43034887  16.468988        1.0 0.83481956 0.28575823  59.271984 16.814049 2.5754912    0.016790926   0.009971955  65.745705  -0.0066911373    0.017810337    -2.3380866 138.43858  67.27967 1373p666    1 1373p666w1o0049137e001   17       1            0          0     1       1 55485.617 55489.914 55487.766   17.95554  0.27794024                                                                                             
          3.9    40.09607 1882.8092 436.04053  157.53703  0.19364828  0.18238105  17.021225  1.0000001 0.79810894 0.39362326  149.91411 17.379612 2.5727053    0.010102749  0.0041382294  157.52347   -0.000638565    -0.02403636    -4.8705482 138.48097  67.28774 1373p666    1 1373p666w1o0049195e001   16       1           32          0     1       1 55485.617 55489.914 55487.766  17.006544  0.11776902                 5                            circular halo                                  
         3.10   41.019367   1885.45 441.74356  192.21022   0.1585583  0.15061484  17.054937        1.0  0.4408386 0.49533898  187.43384  17.41417  2.577541    0.000739336  0.0032181449  192.23776    -0.05002913    0.018626854    -3.6710691 138.46979  67.28984 1373p666    1 1373p666w1o0049206e001   16       1           32          0     1       1 55485.617 55489.914 55487.766  16.790558 0.096592076                 5                            circular halo                                  
         3.11     41.4001 1879.6484 456.36145  362.75397 0.082803495  0.07753361  16.787645        1.0  0.7377168  0.7417178  365.35873  17.13951 2.5786686   0.0031915903  0.0016956355  362.74323   -0.010314912    0.007152622    -2.5826037 138.44067 67.285614 1373p666    1 1373p666w1o0031072e001   17       1            0          0     1       1 55485.617 55489.914 55487.766   16.10097  0.05028201                                                                                             
         3.12   41.930935 1863.1045 431.02417  468.35522  0.06265609  0.05891994   16.67857  1.0000001  0.5472023  0.5595432  459.58347 17.033976 2.5719981     0.00172925  0.0013376496  468.33612  -0.0050842743   -0.013249786    -7.7708488 138.49016  67.27263 1373p666    1 1373p666w1o0030809e001   17       1           32          0     1       1 55485.617 55489.914 55487.766  15.823562 0.038680416                 5                            circular halo                                  
         3.13     43.6119 1876.6206 429.49393   93.41903  0.31756824  0.30556962   16.65961        1.0  0.9091326 0.19357164   84.51275 17.014175 2.5799088    0.012682021  0.0067872466   93.33161    -0.11520115   -0.003424439    -7.0535975  138.4937  67.28293 1373p666    1 1373p666w1o0052532e001   16       1           32          0     1       1 55485.617 55489.914 55487.766  17.573912  0.19571427                 5                            circular halo                                  
         3.14    46.35248 1856.1108  435.8468  87.802734  0.32815695  0.31304243  16.387995        1.0 0.75188327 0.23097877   72.65972  16.73725 2.5731592   0.0013910532  0.0068715783  87.807304    0.024071798    0.023995848    -5.7414303 138.48038  67.26736 1373p666    1 1373p666w1o0049045e001   16       1           32          0     1       1 55485.617 55489.914 55487.766   17.64123   0.2050515                 5                            circular halo                                  
         3.15   49.215427 1854.2561 451.20428   76.41062  0.37653476  0.35660437  16.080915        1.0  0.4796093 0.33726096   72.54451 16.426762 2.5751917    0.007319927   0.007877746   76.42544    0.022505675    0.025308542    -2.0258412 138.44995  67.26615 1373p666    1 1373p666w1o0051728e001   18       1           32          0     1       1 55485.617 55489.914 55487.766  17.792116  0.23196352                 5                            circular halo                                  
         3.16   49.390915 1888.4062  447.4697  108.63144  0.27906758  0.26387164  16.938213  1.0000001 0.48991147 0.40522942 107.930176 17.300758 2.5800254    0.003873229  0.0056487736  108.64646     -0.0487883     0.03623808    -2.7754328 138.45857  67.29218 1373p666    1 1373p666w1o0040549e001   16       1           32          0     1       1 55485.617 55489.914 55487.766   17.41011  0.17068434                 5                            circular halo                                  
         3.17   49.626225 1863.5765  460.7913   88.75774  0.32847401   0.3074617  16.278732 0.99999994   0.529193  0.3874629   87.43917 16.628136 2.5766096  -0.0066359043  0.0067769024   88.82276      -0.139279    0.020670563    -1.8722414 138.43134  67.27341 1373p666    1 1373p666w1o0049089e001   17       1            0          0     1       1 55485.617 55489.914 55487.766  17.629484  0.20140988                                                                                             
         3.18    52.85601 1855.7793  432.1536  171.29968   0.1704416  0.16196916  16.623615  0.9999999   1.052054   0.327765  158.99127  16.97105 2.5740623   0.0081349015   0.003680649  171.27205    0.032772344    -0.04252788    -7.0102925 138.48766  67.26705 1373p666    1 1373p666w1o0049044e001   16       1           32          0     1       1 55485.617 55489.914 55487.766   16.91561  0.10569686                 5                            circular halo                                  
         3.19    56.55293  1888.606 454.41135   96.90246  0.30499437  0.29407418   16.84775        1.0 0.42899984 0.42245594 102.404945 17.208872  2.579565   0.0059810877  0.0063902237   96.90295   -0.023509396   0.0016170111    -2.4734921 138.44484  67.29243 1373p666    1 1373p666w1o0040552e001   15       1            0          0     1       1 55485.617 55489.914 55487.766  17.534163  0.19070663                                                                                             
         3.20   63.311367 1855.9213 461.84982   290.7837  0.10033586  0.09438313  16.528206  0.9999999  0.6595878   0.720737  290.59027  16.88173 2.5729406  -0.0006892681  0.0021343282  290.79898   0.0034150353   0.0047914707    -1.6234767 138.42899  67.26757 1373p666    1 1373p666w1o0030688e001   17       1            0          0     1       1 55485.617 55489.914 55487.766  16.341074 0.061780035                                                                                             
          4.1  0.62789756 1870.7029 443.99902   474.5142  0.22228043  0.21226296   55.95529 0.99999994 0.34489545  0.4768586  456.10806  57.37287  2.817604    0.000808239  0.0044757854   474.6497     0.06472339    0.034741264    -3.8164375  138.4648  67.27861 1373p666    2 1373p666w2o0029634e001   17       1           32          0     1       1 55485.617 55489.914 55487.766  15.809377  0.12862977                 5                            circular halo                                  
          4.2   6.6109924 1869.2529 446.11475   199.5487  0.52628696  0.50237346   55.63016  1.0000001  0.3996431 0.28143138  173.06444 57.053627 2.8177302  -0.0015457273   0.010612663   199.9429  -0.0033228355    -0.42660528    -3.6634486 138.46056 67.277534 1373p666    2 1373p666w2o0058736e001   17       1           32          0     1       1 55485.617 55489.914 55487.766  16.749878   0.3109099                 5                            circular halo                                  
          4.3   7.0671816   1871.81   441.888  189.51062   0.5663884    0.543727  57.683426 0.99999994  0.7302766  0.2400702  168.21071   59.1189 2.8172698  -0.0013076663   0.011767274  189.52457   -0.054931745    0.027515315    -4.0495596 138.46901  67.27943 1373p666    2 1373p666w2o0058746e001   16       1           32          0     1       1 55485.617 55489.914 55487.766  16.805916  0.34129125                 5                            circular halo                                  
