|source_label|target_dist|        x|        y|      flux|          dx|          dy|     dflux|        qf|     rchi2|  fracflux|   fluxlbs|  dfluxlbs|     fwhm|   spread_model|dspread_model|   fluxiso|          xiso|          yiso|         sky|       ra|         dec|coadd_id|band|          unwise_detid|  nm|primary|flags_unwise|flags_info|epoch|forward|   mjdmin|   mjdmax|  mjdmean|       mag|        dmag|flags_unwise_bits|flags_unwise_descr|flags_info_bits|flags_info_descr|
|        char|      float|    float|    float|     float|       float|       float|     float|     float|     float|     float|     float|     float|    float|          float|        float|     float|         float|         float|       float|    float|       float|    char|long|                  char|long|   long|        long|      long| long|   long|    float|    float|    float|     float|       float|             char|              char|           char|            char|
|            |     arcsec|      pix|      pix|      nMgy|         pix|         pix|      nMgy|          |          |          |      nMgy|      nMgy|      pix|               |             |          |              |              |        nMgy|      deg|         deg|        |    |                      |    |       |            |          |     |       |        d|        d|        d|       mag|         mag|                 |                  |               |                |
|        null|       null|     null|     null|      null|        null|        null|      null|      null|      null|      null|      null|      null|     null|           null|         null|      null|          null|          null|        null|     null|        null|    null|null|                  null|null|   null|        null|      null| null|   null|     null|     null|     null|      null|        null|             null|              null|           null|            null|
         1.24    38.90181 1050.4556 1779.6635  142.29668   0.27432525    0.2653865  22.519543        1.0  0.5198814 0.56499135  126.17314  22.980034 2.4921138      0.00938338  0.0059287352   142.1961   -0.054892965    0.010006484    18.719069  140.0952  0.020589964 1406p000    1 1406p000w1o0034508e000   11       1           32          0     0       0 55323.203 55326.312 55324.758  17.117014   0.17328256                 5      circular halo                                  
         1.25   39.177536  1055.857 1782.5165  116.65583    0.3350395    0.3228801  22.487072        1.0  0.6719891 0.51210415  106.75508  22.947788 2.4906204     0.018253028  0.0078347735  116.55806    0.014304852    -0.12250287    20.053905 140.09302  0.024715943 1406p000    1 1406p000w1o0046522e000   11       1           32          0     0       0 55323.203 55326.312 55324.758  17.332733   0.21194273                 5      circular halo                                  
         1.26    41.01435 1033.3795 1786.1019  110.38298   0.35692683   0.33772525  22.449049  1.0000001  0.6394853  0.6866282   87.64674  22.900835 2.4872973     0.006747782  0.0076295203  110.37492   0.0074280896  -0.0032873084    14.544376 140.09027 0.0075464817 1406p000    1 1406p000w1o0015943e000   11       1           32          0     0       0 55323.203 55326.312 55324.758  17.392744   0.22393292                 5      circular halo                                  
         1.27    42.50668 1061.8788 1791.9365   8501.497 0.0052695377 0.0050282236  27.942608  1.0000001  3.3714342 0.99746215   8489.735  28.446613 2.4840467    8.773804e-05 0.00013266545   8500.638 -0.00053144916  -0.0014523047    21.356606 140.08582  0.029315576 1406p000    1 1406p000w1o0016406e000   11       1           32          0     0       0 55323.203 55326.312 55324.758  12.676262 0.0035685676                 5      circular halo                                  
         1.28   42.884262 1046.5979 1777.6443  149.96155   0.26530534   0.25293913  22.544577 0.99999994  0.9981974  0.7454586  126.56893  22.992313  2.492149     0.018424511   0.006052678  149.90094   -0.025373021    0.025825955    17.355364 140.09674  0.017643314 1406p000    1 1406p000w1o0016151e000   11       1           32          0     0       0 55323.203 55326.312 55324.758  17.060051   0.16447154                 5      circular halo                                  
         1.29     44.8021 1042.5339 1777.4305   166.9212   0.23486923   0.22916347  22.764214  0.9999999  1.2777128 0.88239664  139.17131   23.21806 2.4934738     0.020249546  0.0056282682  166.86188  -0.0068112477     0.04226281    15.637373  140.0969  0.014539068 1406p000    1 1406p000w1o0016075e000   11       1           32          0     0       0 55323.203 55326.312 55324.758  16.943722   0.14899784                 5      circular halo                                  
         1.30   45.001934 1054.5333 1778.9948  201.75108   0.19446601   0.18717796  22.881052  0.9999999  0.8471223 0.58206254  185.73965  23.345259  2.487185     0.012438893  0.0044501936  201.56769    0.074848995     0.10615926    20.006899  140.0957   0.02370478 1406p000    1 1406p000w1o0016260e000   11       1           32          0     0       0 55323.203 55326.312 55324.758   16.73796   0.12366791                 5      circular halo                                  
         1.31    45.04539 1059.8247 1802.7351  116.34569    0.3362383    0.3282894   22.99543        1.0 0.74395394   0.827426  112.15518  23.456959 2.4878926     0.007941008  0.0074554584  116.35651   0.0055476953  -0.0063709863    20.186777 140.07758  0.027746541 1406p000    1 1406p000w1o0034554e000   10       1           32          0     0       0 55323.203 55326.312 55324.758  17.335625   0.21745475                 5      circular halo                                  
         1.32    45.19281 1030.0454 1792.8741  187.17526    0.2092488   0.20146815  22.485798  1.0000001  1.2332566 0.45321235  174.53827  22.925875 2.4843173      0.01079607   0.004607287  187.20087    0.014292132     0.02427094     13.80687  140.0851  0.004999749 1406p000    1 1406p000w1o0041223e000   11       1           32          0     0       0 55323.203 55326.312 55324.758   16.81938   0.13106492                 5      circular halo                                  
         1.33   45.513367 1050.2054 1777.1134   125.3344   0.31153685    0.2982241  22.413412  1.0000001  1.6711271 0.56666565  101.25565  22.864918 2.4854498     0.018295348   0.007386692  125.24512    0.095043205  -0.0010536563    17.410908 140.09714  0.020398973 1406p000    1 1406p000w1o0046520e000   11       1           32          0     0       0 55323.203 55326.312 55324.758  17.254824   0.19627139                 5      circular halo                                  
         1.34   46.474174  1033.591 1782.3027  164.89815   0.23754841   0.22797208  22.757584        1.0   0.833257  0.7501631  135.03859  23.215004  2.491219      0.00418818   0.005083734  164.94249    0.025766548   0.0012169471    14.920001 140.09319 0.0077079595 1406p000    1 1406p000w1o0015923e000   10       1           32          0     0       0 55323.203 55326.312 55324.758   16.95696   0.15080474                 5      circular halo                                  
         1.35    46.50236 1058.2322 1781.0833  241.88112   0.16208754   0.15514214   22.53014  1.0000001  0.7669518  0.7027595  231.64769  22.989943 2.4854198     0.007261753  0.0035126836    241.813    0.024137788    0.034170035    20.653416 140.09412  0.026530208 1406p000    1 1406p000w1o0016336e000   11       1           32          0     0       0 55323.203 55326.312 55324.758  16.540995   0.10142544                 5      circular halo                                  
         1.36    47.38639 1029.4385 1795.8236  2564.6887  0.016405975  0.015474916   24.99057  1.0000001  1.1772882 0.98526657  2556.7065  25.453962 2.4888568   -0.0003157258  0.0003764343  2564.4155    0.016743312  -0.0038222729    13.598837 140.08286  0.004536107 1406p000    1 1406p000w1o0015855e000   10       1           32          0     0       0 55323.203 55326.312 55324.758  13.977413  0.010579812                 5      circular halo                                  
         1.37   48.185665 1053.2627 1777.0836   164.5178    0.2390521   0.22839642   22.70078 0.99999994 0.77803904 0.54769427  142.65297  23.154543  2.485798     0.010503054  0.0053716195  164.10275     -0.1480107     0.04122599    18.170994 140.09717  0.022734221 1406p000    1 1406p000w1o0041314e000   11       1           32          0     0       0 55323.203 55326.312 55324.758  16.959467    0.1507757                 5      circular halo                                  
         1.38   50.053288 1064.6271 1794.6022  174.38042    0.2365938   0.22736464  23.909063 0.99999994  1.3514403  0.2788255  166.51747  24.372944  2.492539      0.02344656  0.0059502493  174.33794   -0.011036013    -0.12176971    22.259548 140.08379  0.031414893 1406p000    1 1406p000w1o0041378e000   10       1           32          0     0       0 55323.203 55326.312 55324.758  16.896255   0.14980727                 5      circular halo                                  
         1.39     50.5261 1061.1523 1782.1843  157.32475   0.24857807   0.24175528  22.557747 0.99999994  0.8225047 0.65159655  146.61479  23.015106 2.4860213      0.00970161  0.0054673706   157.2402    0.032011505    0.009824312    21.374538 140.09326  0.028760763 1406p000    1 1406p000w1o0045555e000   11       1           32          0     0       0 55323.203 55326.312 55324.758  17.008007   0.15675671                 5      circular halo                                  
         1.40    50.93897 1030.1172 1784.5481   168.4802    0.2312939     0.221997   22.47998 0.99999994 0.42180923 0.57877296  144.23051  22.934296 2.4902563     0.008315325  0.0050078304  168.49762   -0.063418634   -0.033525568    14.009716 140.09146 0.0050545535 1406p000    1 1406p000w1o0041222e000   11       1           32          0     0       0 55323.203 55326.312 55324.758  16.933628   0.14573663                 5      circular halo                                  
         1.41   51.348385 1057.6548 1778.2817  232.42084   0.16829029   0.16140503  22.562742        1.0  0.9488348  0.6284869  214.09818   23.02521  2.490231     0.006768763  0.0036159572  232.26074   0.0020131127    0.049148306    20.087412 140.09625  0.026089154 1406p000    1 1406p000w1o0016314e000   11       1           32          0     0       0 55323.203 55326.312 55324.758  16.584312   0.10573312                 5      circular halo                                  
