|source_label|target_dist|        x|        y|      flux|          dx|          dy|     dflux|        qf|     rchi2|   fracflux|   fluxlbs|  dfluxlbs|     fwhm|   spread_model|dspread_model|   fluxiso|          xiso|          yiso|         sky|       ra|      dec|coadd_id|band|          unwise_detid|  nm|primary|flags_unwise|flags_info|epoch|forward|   mjdmin|   mjdmax|  mjdmean|       mag|        dmag|flags_unwise_bits|flags_unwise_descr|flags_info_bits|             flags_info_descr|
|        char|      float|    float|    float|     float|       float|       float|     float|     float|     float|      float|     float|     float|    float|          float|        float|     float|         float|         float|       float|    float|    float|    char|long|                  char|long|   long|        long|      long| long|   long|    float|    float|    float|     float|       float|             char|              char|           char|                         char|
|            |     arcsec|      pix|      pix|      nMgy|         pix|         pix|      nMgy|          |          |           |      nMgy|      nMgy|      pix|               |             |          |              |              |        nMgy|      deg|      deg|        |    |                      |    |       |            |          |     |       |        d|        d|        d|       mag|         mag|                 |                  |               |                             |
|        null|       null|     null|     null|      null|        null|        null|      null|      null|      null|       null|      null|      null|     null|           null|         null|      null|          null|          null|        null|     null|     null|    null|null|                  null|null|   null|        null|      null| null|   null|     null|     null|     null|      null|        null|             null|              null|           null|                         null|
          3.3   14.633829 1660.6918 1792.6917   954.3934  0.024055652  0.023874398  13.836843        1.0  0.9152113    0.886945  959.28644  14.102546 2.5078263   8.3982944e-05 0.00054566876   954.4496   -0.009177104   -0.008734944    5.0474296 290.64124  71.65653 2925p711    1 2925p711w1o0019914e001   32       1           32          0     1       0 55221.992   55229.8   55225.9  15.050681  0.015742172                 5      circular halo                                               
          3.4    18.35526 1649.8599 1793.4728  158.64395   0.13451004   0.13520096   12.53846        1.0 0.86661595  0.71625626  153.67645  12.794567  2.506667    -0.006280482  0.0029169759  158.64732    0.016668897    0.021417243     4.988568 290.64017  71.64825 2925p711    1 2925p711w1o0031256e001   33       1           32          0     1       0 55221.992   55229.8   55225.9  16.998941    0.0859907                 5      circular halo                                               
          3.5   18.677578 1661.1943 1800.1599  11174.055 0.0027169446 0.0027220265  22.260256        1.0  18.343483  0.99637115   11183.15  22.617935 2.5032842    -0.000983119  9.565341e-05  11174.154   0.0052022026    0.003269555     4.796168 290.62308  71.65674 2925p711    1 2925p711w1o0019915e001   31       1           32          0     1       0 55221.992   55229.8   55225.9  12.379473 0.0021629862                 5      circular halo                                               
          3.6   23.301157 1652.1053 1802.9685  143.21126   0.15199274   0.15237017  12.848132        1.0  0.5450977   0.6532684  141.52246 13.1046505 2.5008914    0.0074102283   0.003396522  143.20938   0.0029198558  -0.0006315707    4.8110275 290.61697 71.649734 2925p711    1 2925p711w1o0031268e001   30       1           32          0     1       0 55221.992   55229.8   55225.9  17.110058    0.0976689                 5      circular halo                                               
          3.7    23.66754 1660.6244 1788.1663   81.39861   0.26436237     0.266241  12.616083  1.0000001  0.5604838  0.41710287    81.0544 12.8704195 2.5065598   -0.0039237738   0.005652265  81.347046    -0.10364438  -0.0015727427      5.21414 290.65222 71.656586 2925p711    1 2925p711w1o0040045e001   32       1           32          0     1       0 55221.992   55229.8   55225.9  17.723457   0.16964698                 5      circular halo                                               
          3.8   30.031033 1646.3989 1800.3622  106.78948   0.20174082    0.2026249  12.604948 0.99999994  1.2924134  0.72510254 107.474594  12.858427  2.510005    0.0057405233   0.004306816  106.79634    0.009522808    0.014340221    4.9690447 290.62372  71.64544 2925p711    1 2925p711w1o0031240e001   33       1           32          0     1       0 55221.992   55229.8   55225.9  17.428679   0.12875561                 5      circular halo                                               
          3.9   30.658758 1661.0004 1785.4862   95.25484    0.2273916   0.22588311  12.582346        1.0 0.41344956  0.48336667   91.48109  12.836073 2.5056539    0.0066698194   0.004887061   95.25556  0.00038878873  -0.0027125094     5.314166  290.6587  71.65694 2925p711    1 2925p711w1o0031315e001   32       1           32          0     1       0 55221.992   55229.8   55225.9  17.552782   0.14425936                 5      circular halo                                               
         3.10    31.69326 1655.2754 1784.0624  117.58875   0.18198451   0.18110868  12.553251        1.0 0.60598683  0.54657054  113.16829  12.809408  2.503802   -0.0015593171  0.0039236047  117.59336   -0.009295088   -0.003973498    5.2475324 290.66257   71.6526 2925p711    1 2925p711w1o0031284e001   32       1           32          0     1       0 55221.992   55229.8   55225.9  17.324085   0.11635171                 5      circular halo                                               
         3.11    32.43445 1653.4176 1807.0134   64.11168   0.33488095   0.33367488   12.49274  1.0000001  1.0451473  0.44384286  62.033142  12.754191 2.5057464      0.01699096   0.007801156   64.11729    0.026086003   -0.002664028     4.654543 290.60706 71.650635 2925p711    1 2925p711w1o0039958e001   32       1           32          0     1       0 55221.992   55229.8   55225.9  17.982656   0.21430592                 5      circular halo                                               
         3.12    35.74177 1644.4402 1790.0199   265.8023   0.08123741  0.081435345  12.732391        1.0 0.87636197   0.7839013  259.04855  12.987285 2.5059571    0.0037989616  0.0017664706  265.79532  0.00084413483   -0.007930933     4.872542 290.64893  71.64419 2925p711    1 2925p711w1o0019583e001   33       1           32          0     1       0 55221.992   55229.8   55225.9  16.438602  0.052048482                 5      circular halo                                               
