|source_label|target_dist|        x|        y|      flux|          dx|          dy|     dflux|        qf|     rchi2|  fracflux|   fluxlbs|  dfluxlbs|     fwhm|  spread_model|dspread_model|   fluxiso|          xiso|          yiso|          sky|       ra|       dec|coadd_id|band|          unwise_detid|  nm|primary|flags_unwise|flags_info|epoch|forward|   mjdmin|   mjdmax|  mjdmean|       mag|        dmag|flags_unwise_bits|                      flags_unwise_descr|flags_info_bits|                                        flags_info_descr|
|        char|      float|    float|    float|     float|       float|       float|     float|     float|     float|     float|     float|     float|    float|         float|        float|     float|         float|         float|        float|    float|     float|    char|long|                  char|long|   long|        long|      long| long|   long|    float|    float|    float|     float|       float|             char|                                    char|           char|                                                    char|
|            |     arcsec|      pix|      pix|      nMgy|         pix|         pix|      nMgy|          |          |          |      nMgy|      nMgy|      pix|              |             |          |              |              |         nMgy|      deg|       deg|        |    |                      |    |       |            |          |     |       |        d|        d|        d|       mag|         mag|                 |                                        |               |                                                        |
|        null|       null|     null|     null|      null|        null|        null|      null|      null|      null|      null|      null|      null|     null|          null|         null|      null|          null|          null|         null|     null|      null|    null|null|                  null|null|   null|        null|      null| null|   null|     null|     null|     null|      null|        null|             null|                                    null|           null|                                                    null|
          2.6   27.916857  738.8569 1899.8383   299.8412   0.47619668   0.46270248   77.42673        1.0  0.7770227 0.22827359   301.9861  79.301056 2.7563322    0.006712258   0.010057862  300.22498    -0.10684718    -0.17391443    -12.261991 173.22267 -7.7891216 1738m076    2 1738m076w2o0045314e000   12       1           32          0     0       0 55358.527 55361.504 55360.016  16.307772   0.28685856                 5                            circular halo                                                                          
          2.7    35.86393 753.73755 1904.7621  348.01587    0.4101237    0.3897543   77.08057        1.0  0.4818357  0.3910478  324.67706   78.98246 2.7581997   -0.006521046   0.008590531  346.81662      0.4765212     0.23938723     -9.920689  173.2189 -7.7777495 1738m076    2 1738m076w2o0010142e000   12       1           32          0     0       0 55358.527 55361.504 55360.016  16.146002   0.24452734                 5                            circular halo                                                                          
          2.8   40.245834 732.15375 1920.7633   793.0403   0.18019566   0.17261544   77.56954        1.0 0.66487527 0.36433557  770.66174   79.48506 2.7572935 -0.00016605854  0.0037607416   793.0732     0.00286449   -0.007895701    -16.608025 173.20654 -7.7942157 1738m076    2 1738m076w2o0009846e000   12       1           33          0     0       0 55358.527 55361.504 55360.016  15.251761   0.10653958               0,5 bright star core and wings,circular halo                                                                          
          2.9   40.497143 754.12683  1901.816  278.26993    0.5067381   0.48885697   76.39385 0.99999994 0.56107885 0.34279606   250.6683   78.29276 2.7564726   -0.014932275   0.011271408  278.10458     0.41166478      0.6371327     -9.862625 173.22118  -7.777456 1738m076    2 1738m076w2o0040304e000   12       1           32          0     0       0 55358.527 55361.504 55360.016  16.388834   0.30591503                 5                            circular halo                                                                          
         2.10   43.073547  751.6238 1897.5444  252.81964    0.5626934    0.5392708   76.92465  0.9999999 0.89705706 0.29169846  251.08998   78.84371 2.7612433    0.016110063   0.012448503  252.89226   -0.052571144    -0.02348847     -9.820488 173.22446 -7.7793727 1738m076    2 1738m076w2o0045341e000   12       1           32          0     0       0 55358.527 55361.504 55360.016  16.492973   0.34115478                 5                            circular halo                                                                          
         2.11    43.51317   756.765 1904.9935   307.4126   0.46264452   0.43954542   77.87804        1.0 0.22476608 0.37758574  277.83707  79.816376  2.756124  -0.0020802617   0.009821433  307.06268     0.18237296   -0.117664196     -9.740741 173.21872  -7.775437 1738m076    2 1738m076w2o0040322e000   11       1           32          0     0       0 55358.527 55361.504 55360.016  16.280695   0.28117546                 5                            circular halo                                                                          
         2.12   44.642197 737.41095 1893.9272  208.40047    0.6943741     0.673297   79.31948 0.99999994  0.7360052  0.2475942  196.79831   81.22547 2.7576528  -0.0022096038   0.014672517  208.33383   -0.024972878     0.10633669    -12.305849 173.22723 -7.7902336 1738m076    2 1738m076w2o0047267e000   11       1           32          0     0       0 55358.527 55361.504 55360.016  16.702753    0.4351346                 5                            circular halo                                                                          
         2.13   45.908535  758.3107 1910.2422   743.7411   0.19121166   0.18634492   77.16467        1.0 0.74432325 0.65026504   705.1672  79.050995 2.7586672    0.007228017  0.0040106312   743.5756    0.021478621    0.020102637     -9.656551 173.21468 -7.7742496 1738m076    2 1738m076w2o0010196e000   12       1           32          0     0       0 55358.527 55361.504 55360.016  15.321445    0.1130542                 5                            circular halo                                                                          
         2.14    47.33138 732.78076   1894.84  214.24416    0.6594772    0.6323157   77.35482        1.0 0.61849445 0.22259815  196.95966   79.31776 2.7569034   -0.018030584   0.015304558   214.1804      0.2306266    -0.39127016     -13.78897 173.22652  -7.793769 1738m076    2 1738m076w2o0047263e000   11       1           32          0     0       0 55358.527 55361.504 55360.016  16.672728   0.41052043                 5                            circular halo                                                                          
         2.15   49.919266  745.7798 1891.9319  294.38968   0.48093635   0.46167675   76.53573        1.0 0.77452374  0.3845331  291.02478    78.4324 2.7561717  -0.0027353168    0.00998846   294.9538     0.35925454    -0.25805536     -9.475412 173.22878 -7.7838435 1738m076    2 1738m076w2o0040256e000   12       1           32          0     0       0 55358.527 55361.504 55360.016  16.327694   0.28890145                 5                            circular halo                                                                          
