|source_label|target_dist|        x|        y|      flux|          dx|          dy|    dflux|        qf|     rchi2|  fracflux|   fluxlbs|  dfluxlbs|     fwhm|  spread_model|dspread_model|   fluxiso|          xiso|          yiso|          sky|       ra|      dec|coadd_id|band|          unwise_detid|  nm|primary|flags_unwise|flags_info|epoch|forward|   mjdmin|   mjdmax|  mjdmean|       mag|        dmag|flags_unwise_bits|                                                                              flags_unwise_descr|flags_info_bits|flags_info_descr|
|        char|      float|    float|    float|     float|       float|       float|    float|     float|     float|     float|     float|     float|    float|         float|        float|     float|         float|         float|        float|    float|    float|    char|long|                  char|long|   long|        long|      long| long|   long|    float|    float|    float|     float|       float|             char|                                                                                            char|           char|            char|
|            |     arcsec|      pix|      pix|      nMgy|         pix|         pix|     nMgy|          |          |          |      nMgy|      nMgy|      pix|              |             |          |              |              |         nMgy|      deg|      deg|        |    |                      |    |       |            |          |     |       |        d|        d|        d|       mag|         mag|                 |                                                                                                |               |                |
|        null|       null|     null|     null|      null|        null|        null|     null|      null|      null|      null|      null|      null|     null|          null|         null|      null|          null|          null|         null|     null|     null|    null|null|                  null|null|   null|        null|      null| null|   null|     null|     null|     null|      null|        null|             null|                                                                                            null|           null|            null|
          2.9   27.964342 1859.3809 618.47595  248.16473   0.44231495   0.42237097 59.524307 0.99999994 0.51316625 0.35601428   298.8658   60.98992 2.7379913    0.003661096   0.009086046  248.17085  -0.0065481407    0.008221381    -7.4259853 245.57864 30.926882 2452p302    2 2452p302w2o0051406e000   17       1           32          0     0       1  55239.54 55243.707  55241.62   16.51315   0.26559654                 5                                                                                    circular halo                                  
         2.10   30.259418 1859.8751   627.034  197.26767   0.56048095   0.53129387   59.7673        1.0 0.47926748 0.24569593  242.69942  61.221523 2.7314274    0.012351871   0.012398082  197.24318    0.003395488   -0.010878772    -11.053147 245.57103  30.92728 2452p302    2 2452p302w2o0055705e000   17       1           32          0     0       1  55239.54 55243.707  55241.62   16.76236   0.33961046                 5                                                                                    circular halo                                  
         2.11   31.917927 1880.2351  624.7333  236.11359   0.45244548   0.43085763 57.824673        1.0 0.63613343 0.44800535  250.98187  59.209442 2.7347445  -0.0017422438   0.009378456  236.04733    -0.03734665    -0.23575275    -3.6475492 245.57314 30.942825 2452p302    2 2452p302w2o0041245e000   18       1           32          0     0       1  55239.54 55243.707  55241.62  16.567198   0.27141476                 5                                                                                    circular halo                                  
         2.12    31.96974 1873.5261  610.3828  243.53027   0.44199106    0.4193321 57.973793        1.0  0.6225792 0.50846744  250.54698   59.38198 2.7377436   -0.018103957   0.009949503   244.2952      0.8692451     0.81040347     -1.308101 245.58589 30.937666 2452p302    2 2452p302w2o0051525e000   18       1           32          0     0       1  55239.54 55243.707  55241.62  16.533617   0.26352128                 5                                                                                    circular halo                                  
         2.13    32.92549 1873.2535  632.4322  204.56105     0.535623    0.5150583  59.88116        1.0  0.6026492 0.31340635  208.12856  61.321568 2.7368248    0.007288635   0.011336016   204.5424    0.003823717    0.015933743     -6.687688 245.56625 30.937511 2452p302    2 2452p302w2o0051514e000   16       1           32          0     0       1  55239.54 55243.707  55241.62  16.722942   0.32740325                 5                                                                                    circular halo                                  
         2.14   35.115185 1881.8928  619.8739  180.13655    0.5828668    0.5584271 57.011787        1.0  0.7712087 0.41806805  194.79756   58.39516 2.7319574    -0.02152282    0.01411284  179.50209     0.27689317     0.07031822    -2.1323745 245.57747  30.94408 2452p302    2 2452p302w2o0051582e000   19       1           32          0     0       1  55239.54 55243.707  55241.62  16.860996   0.35584337                 5                                                                                    circular halo                                  
         2.15   35.540947 1860.1996 630.45917  213.47302    0.5168038   0.49610144 59.947193        1.0   0.529046 0.20639764  247.97896   61.40181 2.7365184    0.008621514   0.010936156  213.45207    0.009907442    0.021445816    -11.247211 245.56798 30.927536 2452p302    2 2452p302w2o0055706e000   17       1           32          0     0       1  55239.54 55243.707  55241.62  16.676643   0.31331146                 5                                                                                    circular halo                                  
         2.16   37.034546 1868.8246  634.6333  260.25174    0.4217235   0.40982372 60.328663 0.99999994  0.9927011 0.26681668  254.58289  61.776028 2.7356043   0.0068363547   0.009017015  260.36685    -0.03187432   -0.035473753     -8.324425 245.56429 30.934134 2452p302    2 2452p302w2o0051478e000   17       1           32          0     0       1  55239.54 55243.707  55241.62  16.461515   0.25634256                 5                                                                                    circular halo                                  
         2.17    37.84515 1863.8722  633.8655  7179.5215  0.016355153  0.015556086  66.94919  0.9999999  1.5068424 0.92176294  7154.6455   68.48323 2.7321339 -0.00050628185 0.00037670368   7180.101  -0.0026515492  -0.0026502335    -10.063206 245.56496  30.93035 2452p302    2 2452p302w2o0028042e000   17       1           32          0     0       1  55239.54 55243.707  55241.62  12.859761  0.010124811                 5                                                                                    circular halo                                  
         2.18    41.96203  1880.462  610.8843  1669.0604    0.0640573  0.060812913 58.222137        1.0  0.8339807  0.8859581  1675.4308   59.61188 2.7342575 -0.00067204237  0.0013485586  1668.8916    0.015526534  -0.0026103663     -0.699133 245.58546 30.942965 2452p302    2 2452p302w2o0028256e000   19       1            0          0     0       1  55239.54 55243.707  55241.62   14.44382  0.037889328                                                                                                                                                     
