|source_label|target_dist|        x|        y|      flux|          dx|          dy|     dflux|        qf|     rchi2|  fracflux|   fluxlbs|  dfluxlbs|     fwhm|   spread_model|dspread_model|   fluxiso|          xiso|          yiso|        sky|       ra|        dec|coadd_id|band|          unwise_detid|  nm|primary|flags_unwise|flags_info|epoch|forward|   mjdmin|   mjdmax|  mjdmean|       mag|        dmag|flags_unwise_bits|                      flags_unwise_descr|flags_info_bits|flags_info_descr|
|        char|      float|    float|    float|     float|       float|       float|     float|     float|     float|     float|     float|     float|    float|          float|        float|     float|         float|         float|      float|    float|      float|    char|long|                  char|long|   long|        long|      long| long|   long|    float|    float|    float|     float|       float|             char|                                    char|           char|            char|
|            |     arcsec|      pix|      pix|      nMgy|         pix|         pix|      nMgy|          |          |          |      nMgy|      nMgy|      pix|               |             |          |              |              |       nMgy|      deg|        deg|        |    |                      |    |       |            |          |     |       |        d|        d|        d|       mag|         mag|                 |                                        |               |                |
|        null|       null|     null|     null|      null|        null|        null|      null|      null|      null|      null|      null|      null|     null|           null|         null|      null|          null|          null|       null|     null|       null|    null|null|                  null|null|   null|        null|      null| null|   null|     null|     null|     null|      null|        null|             null|                                    null|           null|            null|
          3.1   1.0523326 1202.9456 1556.9904  155.51707   0.27236682    0.2550784  23.498257  0.9999999  0.8346722  0.6617635  147.13063  23.998161 2.5967083    -0.009219527   0.005750635  155.52586   -0.010191468   -0.002394065    9.020925 140.26527  0.13707279 1406p000    1 1406p000w1o0032657e001   11       1           32          0     1       1 55514.066  55517.04  55515.55  17.020555   0.16531801                 5                            circular halo                                  
          3.2    13.82946 1204.7163 1552.6046  283.45236   0.14412393   0.13726075  22.582361        1.0 0.36709714  0.9468743  272.81412  23.077837 2.6030817    0.0018261075  0.0028432542   283.4488  -0.0019342718   -0.008699809     9.17768 140.26863  0.13842542 1406p000    1 1406p000w1o0017618e001   12       1           32          0     1       1 55514.066  55517.04  55515.55    16.3688   0.08668323                 5                            circular halo                                  
          3.3   28.677553 1192.3464 1555.3115  127.59967   0.32380208   0.30996346  22.741638  1.0000001   0.524032 0.82832056  118.69675  23.239054 2.6024158    9.608269e-05  0.0063165715  127.60649    0.010036241    0.008373504    9.291296 140.26656  0.12897645 1406p000    1 1406p000w1o0032633e001   12       1           32          0     1       1 55514.066  55517.04  55515.55  17.235376   0.19559577                 5                            circular halo                                  
          3.4   36.072666 1214.7344 1552.1681  112.52681   0.37736315    0.3486556  23.072117        1.0  0.5200263  0.8905034  104.92425  23.566898 2.5994196     0.009676635    0.00778685  112.51088   -0.015979305   0.0018262339    9.101449 140.26897  0.14607787 1406p000    1 1406p000w1o0032691e001   12       1           32          0     1       1 55514.066  55517.04  55515.55   17.37186   0.22581637                 5                            circular halo                                  
          3.5   36.459232  1196.913 1569.1436    129.878   0.33239463   0.31658605    24.5017  0.9999999 0.57295233  0.6232931 119.008865  25.026989 2.5978243    0.0072191358  0.0071749473  129.86676   -0.009878026   0.0022540619    8.419235   140.256   0.1324645 1406p000    1 1406p000w1o0038658e001   10       1           32          0     1       1 55514.066  55517.04  55515.55  17.216162   0.20730904                 5                            circular halo                                  
          3.6   38.830154 1189.7721 1551.2854  142.42328   0.29069105   0.27672073  23.158812        1.0 0.39502913  0.7566008   140.3549  23.663399 2.6010318  -0.00095647573  0.0059795924  142.41042   -0.022024725   0.0112431785     9.05759 140.26964  0.12701009 1406p000    1 1406p000w1o0017440e001   12       1           32          0     1       1 55514.066  55517.04  55515.55  17.116047   0.17812787                 5                            circular halo                                  
          3.7    39.95141 1204.3804 1542.7505   307.9825   0.13115682   0.12258924  22.228699  1.0000001  0.3794644  0.9377887  302.02005  22.716192 2.6015952     0.007995307  0.0027086264  307.98666    0.013291759   -0.009081858   9.6782875 140.27615  0.13816889 1406p000    1 1406p000w1o0017604e001   13       1           32          0     1       1 55514.066  55517.04  55515.55  16.278685   0.07849973                 5                            circular halo                                  
          3.8    39.98531 1188.1366 1558.5872  137.54422   0.31670716   0.29380494  23.718203  0.9999999  0.8097882  0.7977916  119.10951  24.225798 2.6021206     0.007868111  0.0063384543   137.4703   -0.011105209   -0.012734696    9.692577 140.26405  0.12576066 1406p000    1 1406p000w1o0032618e001   11       1           32          0     1       1 55514.066  55517.04  55515.55  17.153894   0.18911453                 5                            circular halo                                  
          3.9   41.766544 1214.7659 1566.2742  448.64185   0.09570479   0.08972384    24.5349  1.0000001  1.8639107   0.725248  460.87344  25.060417 2.6008954     0.005731821  0.0020965498   448.6643   -0.011824657 -0.00031403467   7.8214493  140.2582  0.14610174 1406p000    1 1406p000w1o0017719e001   10       1           32          0     1       1 55514.066  55517.04  55515.55  15.870251   0.05943504                 5                            circular halo                                  
         3.10   43.273518 1194.6436  1543.598   5223.209  0.008309555  0.007719502  25.630167        1.0  4.0282393  0.9979971  5228.3726  26.164959  2.603708  -0.00041919947 0.00019256033   5223.322  -0.0095679965    -0.01583367    9.005298 140.27551  0.13073127 1406p000    1 1406p000w1o0017502e001   13       1           32          0     1       1 55514.066  55517.04  55515.55  13.205156 0.0053277677                 5                            circular halo                                  
